Subject,Subject QID,Predicate,Object,Object QID,Source_Raw
"Reni, Guido",/,sponsored,Ariadne,/,57
"Reni, Guido",/,sponsored,Massacre of the Innocents,/,58
"Reni, Guido",/,sponsored,Rape of Helen,/,59
"Reni, Guido",/,sponsored,S. Luigi Gonzaga,/,60
"Rezzonico, Carlo",/,is,Pope Clement XIII,/,65
"Ribera, Giuseppe",/,created,altarpieces for Monterey,/,69
altarpieces for Monterey,/,intended_for,Monterey,/,69
"Ribera, Giuseppe",/,sponsored,Drunken Silenus,/,70
"Ribera, Giuseppe",/,sponsored,Flaying of Marsyas,/,71
"Ribera, Giuseppe",/,sponsored,St Januarius,/,72
Riccardi palace,/,located_in,Florence,/,73
"Ricci, Giovanni",/,sponsored,patronage of Crespi,/,76
"Ricci, Marco",/,created,Monuments to (McSwiny's British Worthies),/,78
"Ricci, Marco",/,created,Monuments to (McSwiny's British Worthies),/,79
"Ricci, Marco",/,sponsored,Duke of Devonshire,/,79
"Ricci, Marco",/,created,Monuments to (McSwiny's British Worthies),/,80
"Ricci, Marco",/,sponsored,Sir Cloudesly Shovel,/,80
"Ricci, Marco",/,created,work for Joseph Smith,/,81
work for Joseph Smith,/,intended_for,Joseph Smith,/,81
"Ricci, Sebastiano",/,sponsored,Allegory of the Arts,/,83
"Ricci, Sebastiano",/,collaborated_on,Crozat,/,84
"Ricci, Sebastiano",/,sponsored,Ascension,/,85
"Ricci, Sebastiano",/,sponsored,Bacchus,/,86
"Ricci, Sebastiano",/,sponsored,Ariadne,/,86
"Ricci, Sebastiano",/,sponsored,Baptism of Christ,/,87
"Ricci, Sebastiano",/,sponsored,Crucifixion with the Madonna,/,88
"Ricci, Sebastiano",/,sponsored,Crucifixion with St John,/,88
"Ricci, Sebastiano",/,sponsored,Crucifixion with St Charles Borromeo,/,88
"Ricci, Sebastiano",/,sponsored,Diana,/,89
"Ricci, Sebastiano",/,sponsored,Actaeon,/,89
"Ricci, Sebastiano",/,sponsored,Diana,/,90
"Ricci, Sebastiano",/,sponsored,Callisto,/,90
"Ricci, Sebastiano",/,sponsored,Esther,/,91
"Ricci, Sebastiano",/,sponsored,Ahasuerus,/,91
"Ricci, Sebastiano",/,sponsored,Europa,/,92
"Ricci, Sebastiano",/,sponsored,Europa and the Bull,/,93
"Ricci, Sebastiano",/,sponsored,fear of style being corrupted by Rome,/,94
"Ricci, Sebastiano",/,sponsored,Flora,/,95
"Ricci, Sebastiano",/,sponsored,Last Supper,/,96
"Ricci, Sebastiano",/,created,modello of Adoration of the Magi,/,97
"Ricci, Sebastiano",/,created,Monuments to (McSwiny's British Worthies),/,98
"Ricci, Sebastiano",/,created,Monuments to (McSwiny's British Worthies),/,99
"Ricci, Sebastiano",/,sponsored,Duke of Devonshire,/,99
"Ricci, Sebastiano",/,created,Monuments to (McSwiny's British Worthies),/,100
"Ricci, Sebastiano",/,sponsored,Sir Cloudesly Shovel,/,100
"Ricci, Sebastiano",/,sponsored,Pan,/,101
"Ricci, Sebastiano",/,sponsored,Syrinx,/,101
"Ricci, Sebastiano",/,sponsored,Pope Pius V,/,102
"Ricci, Sebastiano",/,sponsored,Thomas Aquinas,/,102
"Ricci, Sebastiano",/,sponsored,Vincent Ferrer,/,102
"Ricci, Sebastiano",/,sponsored,Presentation in the Temple,/,103
"Ricci, Sebastiano",/,sponsored,self portrait,/,104
"Ricci, Sebastiano",/,sponsored,Susanna and the Elders,/,105
"Ricci, Sebastiano",/,sponsored,Visitation,/,106
"Ricci, Sebastiano",/,created,work for Grand Prince Ferdinand de' Medici,/,107
work for Grand Prince Ferdinand de' Medici,/,intended_for,Grand Prince Ferdinand de,/,107
"Ricci, Sebastiano",/,created,work for Lord Burlington,/,108
work for Lord Burlington,/,intended_for,Lord Burlington,/,108
"Ricci, Sebastiano",/,created,work for Lord Portland,/,109
work for Lord Portland,/,intended_for,Lord Portland,/,109
"Ricci, Sebastiano",/,created,"work for S. Paolo d'Argan, Bergamo",/,110
"work for S. Paolo d'Argan, Bergamo",/,intended_for,S. Paolo d,/,110
"Ricci, Sebastiano",/,created,work for Joseph Smith,/,111
work for Joseph Smith,/,intended_for,Joseph Smith,/,111
"Ricci, Sebastiano",/,created,work for Turin,/,112
work for Turin,/,intended_for,Turin,/,112
work in England,/,located_in,England,/,113
"Ricci, Sebastiano",/,created,work in England,/,113
"work in Marucelli palace, Florence",/,located_in,"Marucelli palace, Florence",/,114
"Ricci, Sebastiano",/,created,"work in Marucelli palace, Florence",/,114
"Richelieu, Cardinal",/,sponsored,attempt to bring Italian artists to Paris,/,118
"Richelieu, Cardinal",/,sponsored,Bernini bust,/,119
"Richmond, Duke of",/,collaborated_on,McSwiny's British Worthies,/,122
"Richmond, Duke of",/,created,pictures in this series owned by Duke,/,123
"Rigaud, Hyacinthe",/,created,portrait of Lord Portland,/,127
Riminaldi,/,sponsored,Martyrdom of St Cecilia,/,129
"Ripa, Cesare",/,sponsored,Iconologia,/,131
"Romanelli, Giovan Francesco",/,sponsored,appointment to Accademia di S. Luca,/,137
"Romanelli, Giovan Francesco",/,sponsored,Ariadne being woken by Love,/,138
"Romanelli, Giovan Francesco",/,sponsored,Bacchus,/,139
"Romanelli, Giovan Francesco",/,sponsored,Ariadne,/,139
"Romanelli, Giovan Francesco",/,sponsored,Jupiter sending down his Thunderbolts,/,140
"Romanelli, Giovan Francesco",/,sponsored,Marriage of Peleus,/,141
"Romanelli, Giovan Francesco",/,sponsored,Narcissus,/,142
"Romanelli, Giovan Francesco",/,sponsored,Romulus,/,143
"Romanelli, Giovan Francesco",/,sponsored,Remus,/,143
work in Cardinal Mazarin's palace,/,located_in,Cardinal Mazarin,/,144
"Romanelli, Giovan Francesco",/,created,work in Cardinal Mazarin's palace,/,144
work in Louvre,/,located_in,Louvre,/,145
"Romanelli, Giovan Francesco",/,created,work in Louvre,/,145
"Roncalli, Cristoforo",/,is,Pomerancio,/,146
"Roncalli, Cristoforo",/,is,Pomerancio,/,147
"Roncalli, Cristoforo",/,created,altarpiece of St Domitilla,/,147
"Roncalli, Cristoforo",/,is,Pomerancio,/,148
"Roncalli, Cristoforo",/,sponsored,Jacob and the Angel,/,148
"Roncalli, Cristoforo",/,is,Pomerancio,/,149
"Roncalli, Cristoforo",/,created,portrait of St Philip Neri,/,149
"Roncalli, Cristoforo",/,is,Pomerancio,/,150
"Roncalli, Cristoforo",/,created,work for Oratorians,/,150
work for Oratorians,/,intended_for,Oratorians,/,150
"Roomer, Gaspar",/,collaborated_on,Flemish painting,/,152
"Roomer, Gaspar",/,collaborated_on,Luca Giordano,/,153
"Roomer, Gaspar",/,collaborated_on,Mattia Preti,/,154
"Roomer, Gaspar",/,collaborated_on,Rubens Feast of Herod,/,155
"Roomer, Gaspar",/,sponsored,devotion to Carmelites,/,156
"Roomer, Gaspar",/,sponsored,escape in revolt of Masaniello,/,157
"Roomer, Gaspar",/,created,liking for Caravaggists,/,158
liking for Caravaggists,/,intended_for,Caravaggists,/,158
"Roomer, Gaspar",/,sponsored,love of the grotesque,/,159
"Roomer, Gaspar",/,sponsored,love of naturalism,/,159
place in Neapolitan culture,/,located_in,Neapolitan culture,/,160
"Roomer, Gaspar",/,sponsored,place in Neapolitan culture,/,160
"Roomer, Gaspar",/,sponsored,relationship between cultures of North,/,161
"Roomer, Gaspar",/,sponsored,relationship between cultures of South Europe in collection,/,161
"Roomer, Gaspar",/,sponsored,trade in pictures,/,162
"Rosa, Salvator",/,created,altarpieces for Madonna di Montesanto,/,165
altarpieces for Madonna di Montesanto,/,intended_for,Madonna di Montesanto,/,165
"Rosa, Salvator",/,collaborated_on,Niccolò Simonelli,/,166
"Rosa, Salvator",/,sponsored,attack on bambocciate,/,167
"Rosa, Salvator",/,sponsored,Battle,/,168
"Rosa, Salvator",/,sponsored,commissions from outside Italy,/,169
"Rosa, Salvator",/,sponsored,Fortune,/,170
"Rosa, Salvator",/,sponsored,exhibited at S. Giovanni Decollato,/,171
in Florence,/,located_in,Florence,/,172
"Rosa, Salvator",/,sponsored,in Florence,/,172
"Rosa, Salvator",/,sponsored,insistence on choosing own subjects,/,173
"Rosa, Salvator",/,sponsored,Landscape with Apollo,/,174
"Rosa, Salvator",/,sponsored,method of selling pictures,/,175
"Rosa, Salvator",/,sponsored,on landscapes,/,176
"Rosa, Salvator",/,sponsored,on payments for painting,/,177
"Rosa, Salvator",/,sponsored,own view of talents,/,178
"Rosa, Salvator",/,sponsored,patronage by Carlo de' Rossi,/,179
"Rosa, Salvator",/,sponsored,Prometheus,/,180
"Rosa, Salvator",/,sponsored,refusal of invitation to Paris,/,181
"Rosa, Salvator",/,sponsored,Regulus killed by the Carthaginians,/,182
"Rosa, Salvator",/,sponsored,Satire on Painting,/,183
"Rosa, Salvator",/,collaborated_on,Stoicism,/,184
"Rosa, Salvator",/,sponsored,Tityus,/,185
"Rosa, Salvator",/,created,views on artists' status,/,186
"Rosenberg, Mme",/,refer_to,"Wynne, Giustiniana",/,188
"Rospigliosi, Giulio",/,is,Pope Clement IX,/,192
"Rospigliosi, Giulio",/,is,Pope Clement IX,/,193
"Rospigliosi, Giulio",/,sponsored,Maratta portrait,/,193
"Rospigliosi, Giulio",/,is,Pope Clement IX,/,194
"Rospigliosi, Giulio",/,sponsored,operatic librettos,/,194
"Rospigliosi, Giulio",/,is,Pope Clement IX,/,195
"Rospigliosi, Giulio",/,sponsored,S. Alessio,/,195
"Rossi, Carlo de'",/,collaborated_on,Salvator Rosa,/,198
"Rosso, Andrea del",/,collaborated_on,Luca Giordano,/,205
"Rosso, Andrea del",/,sponsored,family links with Naples,/,206
"Rosso, Andrea del",/,sponsored,taste,/,207
"Rosso, Andrea del",/,is,grandfather of Andrea,/,208
"Rosso, Andrea del",/,is,grandfather of Lorenzo,/,208
"Rosso, Andrea del",/,is,grandfather of Ottavio del Rosso,/,208
"Rosso, Lorenzo del",/,collaborated_on,Luca Giordano,/,212
"Rosso, Lorenzo del",/,sponsored,taste,/,213
Royal Collection,/,created,paintings from Joseph Smith in,/,221
Royal Collection,/,created,drawings from Joseph Smith in,/,221
"Rubens, Peter Paul",/,created,altarpiece for Chiesa Nuova,/,223
altarpiece for Chiesa Nuova,/,intended_for,Chiesa Nuova,/,223
"Rubens, Peter Paul",/,sponsored,Feast of Herod,/,224
"Rubens, Peter Paul",/,created,work for Marie de Medici,/,225
work for Marie de Medici,/,intended_for,Marie de Medici,/,225
"Ruffo, Don Antonio",/,created,admiration for Rembrandt,/,227
admiration for Rembrandt,/,intended_for,Rembrandt,/,227
"Ruffo, Don Antonio",/,collaborated_on,Guercino,/,228
"Ruffo, Don Antonio",/,created,attempts to obtain public commissions for Guercino,/,229
"Ruffo, Don Antonio",/,created,attempts to obtain public commissions for Preti,/,229
attempts to obtain public commissions for Guercino,/,intended_for,Guercino,/,229
attempts to obtain public commissions for Preti,/,intended_for,Preti,/,229
"Ruffo, Don Antonio",/,sponsored,interest in contemporaries,/,230
"Ruffo, Don Antonio",/,sponsored,size and expense as guiding considerations,/,231
"Ruffo, Don Antonio",/,sponsored,taste,/,232
"Ruffo, Cardinal Tommaso",/,collaborated_on,Donato Creti,/,234
"Ruffo, Cardinal Tommaso",/,sponsored,"Archbishop's Palace, Ferrara",/,235
"Ruffo, Cardinal Tommaso",/,sponsored,collection,/,236
"Ruffo, Cardinal Tommaso",/,sponsored,Neapolitan paintings,/,237
"Sacchetti, Marcello",/,sponsored,country house at Castel Fusano,/,4
"Sacchetti, Marcello",/,sponsored,patronage of Pietro da Cortona,/,5
"Sacchetti, Marcello",/,sponsored,taste in painting,/,6
"Sacchi, Andrea",/,created,admiration for Raphael,/,8
admiration for Raphael,/,intended_for,Raphael,/,8
"Sacchi, Andrea",/,sponsored,Divine Wisdom,/,9
"Sacchi, Andrea",/,sponsored,hostility to Bamboccianti,/,10
"Sacchi, Andrea",/,created,modelli,/,11
"Sacchi, Andrea",/,sponsored,special relationship with Cardinal Antonio Barberini,/,12
work in Barberini palace,/,located_in,Barberini palace,/,13
"Sacchi, Andrea",/,created,work in Barberini palace,/,13
"Sagredo, Zaccaria",/,collaborated_on,Canaletto,/,19
"Sagredo, Zaccaria",/,collaborated_on,Piazzetta,/,20
"Sagredo, Zaccaria",/,sponsored,Carracci drawings,/,21
"Sagredo, Zaccaria",/,sponsored,Castiglione drawings,/,22
"Sagredo, Zaccaria",/,sponsored,collection of prints,/,23
"Sagredo, Zaccaria",/,sponsored,collection of drawings,/,23
"Sagredo, Zaccaria",/,sponsored,commissions to Crespi,/,24
"Sagredo, Zaccaria",/,sponsored,dispersal of collection,/,25
"Sagredo, Zaccaria",/,sponsored,inventories of collection,/,26
"Sagredo, Zaccaria",/,sponsored,nervous disposition,/,27
"Sagredo, Zaccaria",/,sponsored,patronage of younger generation of Venetian artists,/,28
"Saint-Non, Abbé de",/,sponsored,Voyage Pittoresque de la Grèce et de la Sicile,/,31
Salviati family,/,located_in,Florence,/,37
"San Giovanni, Giovanni da",/,created,frescoes for Cardinal Bentivoglio,/,39
frescoes for Cardinal Bentivoglio,/,intended_for,Cardinal Bentivoglio,/,39
"San Rocco, Scuola di",/,located_in,Venice,/,40
Sandi palace,/,located_in,Venice,/,41
"Sansovino, Jacopo",/,sponsored,Bacchus,/,44
"Sarto, Andrea del",/,sponsored,Madonna delle Arpie,/,51
"Sasso, Giuseppe Maria",/,sponsored,A. Longhi portrait,/,54
"Sasso, Giuseppe Maria",/,sponsored,Osservazioni sopra i lavori di niello,/,55
"Sasso, Giuseppe Maria",/,created,purchases of Venetian paintings for J. Strange,/,56
purchases of Venetian paintings for J. Strange,/,intended_for,J. Strange,/,56
"Sasso, Giuseppe Maria",/,sponsored,taste in art,/,57
Sassoferrato,/,is,Giovan Battista Salvi,/,58
Sassoferrato,/,is,Giovan Battista Salvi,/,59
Sassoferrato,/,created,painting of S. Francesco da Paola,/,59
Sassoferrato,/,is,Giovan Battista Salvi,/,60
Sassoferrato,/,created,portrait of Monsignor Ottaviano Prati,/,60
Sassoferrato,/,is,Giovan Battista Salvi,/,61
Sassoferrato,/,sponsored,style,/,61
Sassoferrato,/,is,Giovan Battista Salvi,/,62
Sassoferrato,/,sponsored,Virgin and Child holding Rosaries,/,62
Sassoferrato,/,is,Giovan Battista Salvi,/,63
Sassoferrato,/,sponsored,Virgin and Child holding Rosaries with Saints Catherine,/,63
Sassoferrato,/,sponsored,Virgin and Child holding Rosaries with Dominic,/,63
"Savoy, Prince Eugene of",/,sponsored,patronage of Italian artists,/,74
"Savoy, Prince Eugene of",/,sponsored,taste,/,75
Scalzi,/,located_in,Venice,/,78
"Scaramuccia, Luigi",/,created,print of Venus,/,80
"Scaramuccia, Luigi",/,created,print of Adonis dedicated to Niccolò Simonelli,/,80
"Schulenburg, Marshal Johann Matthias",/,collaborated_on,Canaletto,/,91
"Schulenburg, Marshal Johann Matthias",/,collaborated_on,Gian Antonio Guardi,/,92
"Schulenburg, Marshal Johann Matthias",/,sponsored,comparison of collection with Smith's,/,93
"Schulenburg, Marshal Johann Matthias",/,sponsored,defence of Corfu,/,94
"Schulenburg, Marshal Johann Matthias",/,sponsored,Dutch paintings,/,95
"Schulenburg, Marshal Johann Matthias",/,sponsored,Flemish paintings,/,95
"Schulenburg, Marshal Johann Matthias",/,sponsored,history paintings by Pittoni,/,96
"Schulenburg, Marshal Johann Matthias",/,sponsored,interest in contemporary Venetian sculpture,/,97
"Schulenburg, Marshal Johann Matthias",/,sponsored,Piazzetta genre paintings,/,98
"Schulenburg, Marshal Johann Matthias",/,created,portraits,/,99
"Schulenburg, Marshal Johann Matthias",/,sponsored,purchase of paintings,/,100
"Schulenburg, Marshal Johann Matthias",/,sponsored,purchase of sculpture from G. B. Rota,/,100
"Schulenburg, Marshal Johann Matthias",/,sponsored,records of principal battles,/,101
sending of pictures to estates in Germany,/,located_in,Germany,/,102
"Schulenburg, Marshal Johann Matthias",/,sponsored,sending of pictures to estates in Germany,/,102
"Schulenburg, Marshal Johann Matthias",/,sponsored,taste for naturalistic,/,103
"Schulenburg, Marshal Johann Matthias",/,sponsored,taste for genre painting,/,103
Scuola Grande dei Carmini,/,located_in,Venice,/,105
"Serra, Mgr Giacomo",/,collaborated_on,Rubens,/,110
"Shaftesbury, 3rd Earl of",/,collaborated_on,de Matteis,/,116
"Shaftesbury, 3rd Earl of",/,sponsored,instructions to artists,/,117
"Shaftesbury, 3rd Earl of",/,sponsored,on 'civilising' role of art,/,118
"Shaftesbury, 3rd Earl of",/,sponsored,retirement to Naples,/,119
"Shaftesbury, 3rd Earl of",/,sponsored,Second Characters,/,120
Sixtus V,/,refer_to,"Peretti, Felice",/,125
"Smith, Joseph",/,collaborated_on,Canaletto,/,131
"Smith, Joseph",/,collaborated_on,Rosalba Carriera,/,132
"Smith, Joseph",/,collaborated_on,McSwiny,/,133
"Smith, Joseph",/,collaborated_on,Marco Ricci,/,134
"Smith, Joseph",/,collaborated_on,neo-Palladianism,/,135
"Smith, Joseph",/,collaborated_on,Sebastiano Ricci,/,136
"Smith, Joseph",/,collaborated_on,Royal Collection,/,137
"Smith, Joseph",/,sponsored,artistic tastes,/,138
"Smith, Joseph",/,sponsored,attitude of English contemporaries,/,139
"Smith, Joseph",/,sponsored,Bibliotheca Smithiana,/,140
"Smith, Joseph",/,sponsored,"Bibliotheca Smithiana, pars altera",/,141
"Smith, Joseph",/,sponsored,Catalogus di Libri Raccolti dal fu Signor Giuseppe Smith,/,142
"Smith, Joseph",/,sponsored,commissioning of overdoors illustrating Palladian architecture,/,143
"Smith, Joseph",/,sponsored,comparison of collection with Marshal Schulenburg's,/,144
"Smith, Joseph",/,sponsored,contacts with British visitors to Venice,/,145
"Smith, Joseph",/,sponsored,contacts with Venetian society,/,146
"Smith, Joseph",/,sponsored,country house at Mogliano,/,147
"Smith, Joseph",/,sponsored,Dactylografia Smithiana,/,148
"Smith, Joseph",/,sponsored,early collecting of paintings,/,149
"Smith, Joseph",/,sponsored,"library, disposal of",/,150
"Smith, Joseph",/,sponsored,marriages,/,151
"Smith, Joseph",/,sponsored,medal cabinet,/,152
"Smith, Joseph",/,sponsored,move towards classicism in taste,/,153
"Smith, Joseph",/,sponsored,Palazzo Balbi,/,154
"Smith, Joseph",/,sponsored,publication of works of Jones,/,155
"Smith, Joseph",/,sponsored,publication of works of Palladio,/,155
"Smith, Joseph",/,sponsored,purchase of Castiglione,/,156
"Smith, Joseph",/,sponsored,purchase of Carracci drawings,/,156
"Smith, Joseph",/,sponsored,purchase of Dutch,/,157
"Smith, Joseph",/,sponsored,purchase of Flemish paintings from Pellegrini's widow,/,157
"Smith, Joseph",/,sponsored,purchase of Sagredo pictures,/,158
"Smith, Joseph",/,sponsored,purchases of gems,/,159
"Smith, Joseph",/,sponsored,purchases of cameos,/,159
"Smith, Joseph",/,sponsored,"resumption of Consulship, 1766",/,160
"Smith, Joseph",/,sponsored,sale of library,/,161
"Smith, Joseph",/,sponsored,sale of pictures to George III,/,161
"Smith, Joseph",/,sponsored,"sale of paintings to Elector of Saxony, 1741",/,162
"Smith, Joseph",/,sponsored,sale of remaining pictures,/,163
"Smith, Joseph",/,sponsored,sale of drawings,/,163
"Smith, Joseph",/,sponsored,sale of 1776,/,163
"Smith, Joseph",/,created,support for Pasquali's publishing firm,/,164
support for Pasquali's publishing firm,/,intended_for,Pasquali,/,164
"Smith, Joseph",/,sponsored,publication of controversial works,/,165
"Smith, Joseph",/,sponsored,will,/,166
Soderini family,/,located_in,Venice,/,168
"Sole, Giovan Gioseffo dal",/,sponsored,Andromache weeping before Aeneas,/,171
"Sole, Giovan Gioseffo dal",/,sponsored,Rape of the Sabines,/,172
"Sole, Giovan Gioseffo dal",/,sponsored,St Teresa wounded by Christ,/,173
"Solimena, Francesco",/,sponsored,Deborah,/,175
"Solimena, Francesco",/,sponsored,Barak,/,175
"Solimena, Francesco",/,sponsored,Dido welcoming Aeneas to the Royal Hunt,/,176
"Solimena, Francesco",/,sponsored,Jacob,/,177
"Solimena, Francesco",/,sponsored,Rebecca,/,177
"Solimena, Francesco",/,sponsored,Judith with the Head of Holofernes,/,178
"Solimena, Francesco",/,sponsored,Nativity,/,179
"Solimena, Francesco",/,sponsored,Presentation,/,180
"Solimena, Francesco",/,sponsored,Rebecca,/,181
"Solimena, Francesco",/,sponsored,Eliezer,/,181
"Solimena, Francesco",/,created,work for Raimondo Buonaccorsi,/,182
work for Raimondo Buonaccorsi,/,intended_for,Raimondo Buonaccorsi,/,182
"Spadaro, Micco",/,sponsored,Pool of Bethesda (with Codazzi),/,186
"Spadaro, Micco",/,sponsored,Revolt of Masaniello,/,187
Woman taken in Adultery (with Codazzi),/,located_in,Adultery (with Codazzi,/,188
"Spadaro, Micco",/,sponsored,Woman taken in Adultery (with Codazzi),/,188
Spanish patronage,/,sponsored,in 17th century,/,190
Spanish patronage,/,sponsored,of Venetian artists,/,191
"Storer, Cristoforo",/,sponsored,The Levites,/,203
"Strada, Famiano",/,sponsored,De Bello Belgico,/,205
"Strange, John",/,collaborated_on,G. M. Sasso,/,207
"Strange, John",/,sponsored,employment of F. Guardi,/,208
"Streit, Sigismund",/,created,admiration for Venice,/,210
admiration for Venice,/,intended_for,Venice,/,210
"Streit, Sigismund",/,sponsored,Amigoni paintings,/,211
"Streit, Sigismund",/,sponsored,bequest of pictures to Gymnasium zum Grauen Kloster,/,212
"Streit, Sigismund",/,sponsored,Canaletto paintings,/,213
"Streit, Sigismund",/,sponsored,'Glory of Venice',/,214
"Streit, Sigismund",/,sponsored,Nogari paintings,/,215
"Streit, Sigismund",/,created,portraits of self,/,216
"Streit, Sigismund",/,created,portraits of family,/,216
"Strudel, Peter",/,sponsored,Tarquin,/,220
"Strudel, Peter",/,sponsored,Lucretia,/,220
"Tacca, Pietro",/,sponsored,"documents relating to commissions from Paolo Giordano Orsini, Duke of Bracciano",/,2
"Tasso, Torquato",/,sponsored,Gerusalemme Liberata,/,9
"Temanza, Tommaso",/,sponsored,Zibaldone,/,11
"Tessin, Count Carl Gustav",/,collaborated_on,Tiepolo,/,17
"Tessin, Count Carl Gustav",/,collaborated_on,A. M. Zanetti the Elder,/,18
"Testa, Pietro",/,collaborated_on,Cassiano dal Pozzo,/,21
"Testa, Pietro",/,collaborated_on,Niccolò Simonelli,/,22
"Testa, Pietro",/,sponsored,Trattato di Pittura,/,23
church in Munich,/,located_in,Munich,/,27
Theatines,/,sponsored,church in Munich,/,27
in Paris,/,located_in,Paris,/,28
Theatines,/,sponsored,in Paris,/,28
in Rome,/,located_in,Rome,/,29
Theatines,/,sponsored,in Rome,/,29
"Théodon, Jean Baptiste",/,sponsored,Faith crushing Idolatry,/,31
"Tiepolo, Giambattista",/,created,admiration for Castiglione,/,34
admiration for Castiglione,/,intended_for,Castiglione,/,34
"Tiepolo, Giambattista",/,created,altarpieces for royal chapel at Aranjuez,/,35
"Tiepolo, Giambattista",/,collaborated_on,F. Algarotti,/,36
"Tiepolo, Giambattista",/,collaborated_on,F. Algarotti,/,37
"Tiepolo, Giambattista",/,sponsored,mutual influence,/,37
"Tiepolo, Giambattista",/,collaborated_on,F. Algarotti,/,38
"Tiepolo, Giambattista",/,sponsored,unfinished portrait of Algarotti,/,38
"Tiepolo, Giambattista",/,collaborated_on,Scuola del Carmine,/,39
"Tiepolo, Giambattista",/,sponsored,Apotheosis of Pisani,/,40
"Tiepolo, Giambattista",/,sponsored,Banquet of Cleopatra,/,41
"Tiepolo, Giambattista",/,sponsored,Banquet of Cleopatra,/,42
"Tiepolo, Giambattista",/,created,modello,/,42
"Tiepolo, Giambattista",/,sponsored,Banquet of Cleopatra,/,43
"Tiepolo, Giambattista",/,sponsored,F. Algarotti and,/,43
"Tiepolo, Giambattista",/,sponsored,Bath of Diana,/,44
belief in Venetian ancien régime,/,located_in,Venetian ancien r,/,45
"Tiepolo, Giambattista",/,sponsored,belief in Venetian ancien régime,/,45
"Tiepolo, Giambattista",/,sponsored,Brutus killing Arruns,/,46
"Tiepolo, Giambattista",/,sponsored,Continence of Scipio,/,47
"Tiepolo, Giambattista",/,sponsored,Danaë,/,48
drawings in Pietro Monaco collection,/,located_in,Pietro Monaco collection,/,49
"Tiepolo, Giambattista",/,created,drawings in Pietro Monaco collection,/,49
"Tiepolo, Giambattista",/,created,drawings of Oriental heads,/,50
"Tiepolo, Giambattista",/,sponsored,early battle scenes from Roman history,/,51
"Tiepolo, Giambattista",/,sponsored,triumphs from Roman history,/,51
"Tiepolo, Giambattista",/,sponsored,Education of the Virgin,/,52
"Tiepolo, Giambattista",/,sponsored,Family of Darius before Alexander the Great,/,53
"Tiepolo, Giambattista",/,sponsored,Flora,/,54
"Tiepolo, Giambattista",/,sponsored,French admirers,/,55
frescoes in Udine,/,located_in,Udine,/,56
"Tiepolo, Giambattista",/,created,frescoes in Udine,/,56
"Tiepolo, Giambattista",/,created,frescoes for Labia family,/,57
"Tiepolo, Giambattista",/,created,portraits for Labia family,/,57
frescoes for Labia family,/,intended_for,Labia family,/,57
portraits for Labia family,/,intended_for,Labia family,/,57
"Tiepolo, Giambattista",/,created,frescoes of scenes from Homer,/,58
"Tiepolo, Giambattista",/,created,frescoes of Virgil,/,58
"Tiepolo, Giambattista",/,created,frescoes of Tasso,/,58
"Tiepolo, Giambattista",/,created,frescoes of Ariosto for Valmarana family,/,58
frescoes of Ariosto for Valmarana family,/,intended_for,Valmarana family,/,58
"Tiepolo, Giambattista",/,sponsored,Judgment of Solomon,/,59
"Tiepolo, Giambattista",/,sponsored,Madonna del Carmelo,/,60
"Tiepolo, Giambattista",/,sponsored,Maecenas,/,61
"Tiepolo, Giambattista",/,sponsored,Martyrdom of St John the Bishop,/,62
"Tiepolo, Giambattista",/,created,modello of Beheading of St John the Baptist,/,63
"Tiepolo, Giambattista",/,sponsored,Neptune paying Homage to Venice,/,64
"Tiepolo, Giambattista",/,sponsored,payments to,/,65
"Tiepolo, Giambattista",/,sponsored,Powers of Eloquence,/,66
"Tiepolo, Giambattista",/,sponsored,prices,/,67
"Tiepolo, Giambattista",/,sponsored,Reception of Henri III of France by the Contarini,/,68
"Tiepolo, Giambattista",/,sponsored,St Dominic instituting the Rosary,/,69
"Tiepolo, Giambattista",/,sponsored,St Helen finding the True Cross,/,70
"Tiepolo, Giambattista",/,sponsored,Saints Agnes,/,71
"Tiepolo, Giambattista",/,sponsored,Rose,/,71
"Tiepolo, Giambattista",/,sponsored,Catherine,/,71
"Tiepolo, Giambattista",/,created,sketch of the Rape of Ganymede,/,72
"Tiepolo, Giambattista",/,sponsored,Strength protecting Wisdom,/,73
"Tiepolo, Giambattista",/,sponsored,Triumph of the Arts,/,74
"Tiepolo, Giambattista",/,sponsored,Triumph of the Faith,/,75
"Tiepolo, Giambattista",/,sponsored,Vari Capricci,/,76
"Tiepolo, Giambattista",/,created,views on his patrons,/,77
"Tiepolo, Giambattista",/,sponsored,visit to Madrid at instigation of Venetian government,/,78
"work in Palazzo Clerici, Milan",/,located_in,"Palazzo Clerici, Milan",/,79
"Tiepolo, Giambattista",/,created,"work in Palazzo Clerici, Milan",/,79
"Tiepolo, Giambattista",/,created,work for Corner,/,80
work for Corner,/,intended_for,Corner,/,80
"Tiepolo, Giambattista",/,created,work for Dolfin,/,81
work for Dolfin,/,intended_for,Dolfin,/,81
"Tiepolo, Giambattista",/,created,work for Valmarana family,/,82
work for Valmarana family,/,intended_for,Valmarana family,/,82
"Tiepolo, Giambattista",/,created,work in Würzburg,/,83
"Tiepolo, Giambattista",/,created,work in Würzburg,/,84
"Tiepolo, Giambattista",/,sponsored,Apollo conducting Frederick Barbarossa's bride,/,84
"Tiepolo, Giambattista",/,created,work in Würzburg,/,85
